declaration_id,state,governor,eo_number,action_type,event_description,date_signed,end_date,weather_related,source_scope,document_format,detail_url,archive_record_url
NY-ELIOTLSPITZER-EO-19,NY,Eliot L Spitzer,19,declaration,Requiring the Adoption of Domestic Violence and the Workplace Policies,2007-10-22,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/47_-_new_york_regulations_section_619_executive_order_n.pdf
NY-GEORGEEPATAKI-EO-26.1,NY,George E Pataki,26.1,extension,Incorporating the National Incident Management System as the Management System for Emergency Response,2006-09-28,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/section_526_executive_order_no_26_establishing_a_management_system_for_emergency_response.pdf
NY-GEORGEEPATAKI-EO-40,NY,George E Pataki,40,declaration,Ordering State Agencies to Register Emission Reduction Credits,1996-07-26,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/32_-_new_york_regulations_section_540_executive_order_no._40.pdf
NY-GEORGEEPATAKI-EO-49,NY,George E Pataki,49,declaration,"Establishing Procedures to Consider, in its Proprietary Capacity, the Utilization of One or More Project Labor Agreements",1997-02-12,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/33_-_new_york_regulations_section_549_executive_order_no._49.pdf
NY-GEORGEEPATAKI-EO-51,NY,George E Pataki,51,declaration,Activities of State Agencies Within the New York City Watershed,1997-05-20,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/34_-_new_york_regulations_section_551_executive_order_no._51.pdf
NY-GEORGEEPATAKI-EO-57,NY,George E Pataki,57,declaration,Establishing the New York City Watershed Protection and Partnership Council,1997-10-23,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/35_-_new_york_regulations_section_557_executive_order_no._57.pdf
NY-GEORGEEPATAKI-EO-83,NY,George E Pataki,83,declaration,Establishing the Jackie Robinson Empire State Freedom Medal and the Jackie Robinson Empire State Freedom Medal Commission,1998-07-01,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/36_-_new_york_regulations_section_583_executive_order_no._83.pdf
NY-GEORGEEPATAKI-EO-86,NY,George E Pataki,86,declaration,Establishing the New York City Watershed Inspector General,1998-08-19,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/37_-_new_york_regulations_section_586_executive_order_no._86.pdf
NY-GEORGEEPATAKI-EO-116,NY,George E Pataki,116,declaration,Reconstituting the State Drought Management Task Force,2002-01-07,,True,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/38_-_new_york_regulations_section_5116_executive_order_no._116.pdf
NY-GEORGEEPATAKI-EO-117,NY,George E Pataki,117,declaration,Establishing the Position of Chief Information Officer (CIO,2002-01-28,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/39_-_new_york_regulations_section_5117_executive_order_no._117_.pdf
NY-GEORGEEPATAKI-EO-125,NY,George E Pataki,125,extension,Directing State Officials to Ensure that the Appropriate Protections and Benefits are Extended to Members of the Reserve Armed Forces of the United States and the Organized Militia of New York State,2003-03-24,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/40_-_new_york_regulations_section_5125_executive_order_no._125_.pdf
NY-GEORGEEPATAKI-EO-128,NY,George E Pataki,128,declaration,"Designation of Lower Manhattan Development Corporation to Carry Out Environmental Impact Review and to Fulfill Requirements For Receipt of Federal Assistance in Connection With the Redevelopment of Lower Manhattan Following the Terrorist Attacks of September 11, 2001",2003-06-16,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/41_-_new_york_regulations_section_5128_executive_order_no._128_.pdf
NY-GEORGEEPATAKI-EO-142,NY,George E Pataki,142,declaration,Directing State Agencies and Authorities to Diversify Transportation Fuel and Heating Oil Supplies Through the Use of Bio-Fuels in State Vehicles and Buildings,2005-11-21,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/42_-_new_york_regulations_section_5142_executive_order_no._142.pdf
NY-MARIOMCUOMO-EO-5,NY,Mario M Cuomo,5,declaration,Establishing the Women's Division in the Executive Chamber,1983-02-16,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/02_-_new_york_regulations_section_45_executive_order_no.pdf
NY-MARIOMCUOMO-EO-7,NY,Mario M Cuomo,7,declaration,Establishing a Governor's Advisory Committee for Hispanic Affairs,1983-02-18,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/03_-_new_york_regulations_section_47_executive_order_no.pdf
NY-MARIOMCUOMO-EO-8,NY,Mario M Cuomo,8,declaration,Directing State agencies to consider labor relations practices when awarding State contracts,1983-02-25,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/04_-_new_york_regulations_section_48_executive_order_no.pdf
NY-MARIOMCUOMO-EO-11,NY,Mario M Cuomo,11,declaration,Expanding the membership and powers of the Securities Coordinating Committee,1983-04-26,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/05_-_new_york_regulations_section_411_executive_order_n.pdf
NY-MARIOMCUOMO-EO-12,NY,Mario M Cuomo,12,declaration,Directing the State Office for the Aging to review and comment upon policies affecting the elderly,1983-05-03,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/06_-_new_york_regulations_section_412_executive_order_n.pdf
NY-MARIOMCUOMO-EO-17,NY,Mario M Cuomo,17,declaration,Establishing State Policy on Private Institutions which Discriminate,1983-05-31,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/07_-_new_york_regulations_section_417_executive_order_n.pdf
NY-MARIOMCUOMO-EO-19,NY,Mario M Cuomo,19,declaration,New York State Policy Statement on Sexual Harassment in the Workplace,1983-05-31,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/08_-_new_york_regulations_section_419_executive_order_n.pdf
NY-MARIOMCUOMO-EO-23,NY,Mario M Cuomo,23,declaration,Establishing the Office of New York State Ombudsman,1983-09-01,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/09_-_new_york_regulations_section_423_executive_order_n.pdf
NY-MARIOMCUOMO-EO-26,NY,Mario M Cuomo,26,declaration,Directing the State Office of Advocate for the Disabled to review comment upon policies affecting persons with disabilities,1983-10-07,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/10_-_new_york_regulations_section_426_executive_order_n.pdf
NY-MARIOMCUOMO-EO-34,NY,Mario M Cuomo,34,declaration,Establishing the New York State Human Rights Advisory Council,1984-01-13,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/11_-_new_york_regulations_section_434_executive_order_n.pdf
NY-MARIOMCUOMO-EO-46,NY,Mario M Cuomo,46,declaration,Naming the State Office Building Campus in Albany the Governor W. Averell Harriman Campus State Office Building Campus,1984-08-28,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/12_-_new_york_regulations_section_446_executive_order_n.pdf
NY-MARIOMCUOMO-EO-56,NY,Mario M Cuomo,56,declaration,Establishing the New York State Task Force on Life and the Law,1984-12-20,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/13_-_new_york_regulations_section_456_executive_order_n.pdf
NY-MARIOMCUOMO-EO-66,NY,Mario M Cuomo,66,declaration,Establishing a Governor's Advisory Committee for Black Affairs,1985-06-05,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/14_-_new_york_regulations_section_466_executive_order_n.pdf
NY-MARIOMCUOMO-EO-77,NY,Mario M Cuomo,77,declaration,"Establishing membership of the Martin Luther King, Jr. Commission",1985-10-31,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/15_-_new_york_regulations_section_477_executive_order_n.pdf
NY-MARIOMCUOMO-EO-80,NY,Mario M Cuomo,80,declaration,Juvenile justice planning,1986-03-21,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/16_-_new_york_regulations_section_480_executive_order_n.pdf
NY-MARIOMCUOMO-EO-82,NY,Mario M Cuomo,82,declaration,Establishing the Governor's Office for Hispanic Affairs,1986-05-02,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/17_-_new_york_regulations_section_482_executive_order_n.pdf
NY-MARIOMCUOMO-EO-95,NY,Mario M Cuomo,95,declaration,Designating the Disaster Preparedness Commission as the State Emergency Response Commission,1987-04-15,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/18_-_new_york_regulations_section_495_executive_order_n.pdf
NY-MARIOMCUOMO-EO-96,NY,Mario M Cuomo,96,declaration,Promoting a New York State policy against age discrimination in the workplace,1987-04-27,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/19_-_new_york_regulations_section_496_executive_order_n.pdf
NY-MARIOMCUOMO-EO-97,NY,Mario M Cuomo,97,declaration,Designating the Governor's Traffic Safety Committee as the State Agency to coordinate and approve State highway safety programs,1987-04-27,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/20_-_new_york_regulations_section_497_executive_order_n.pdf
NY-MARIOMCUOMO-EO-98,NY,Mario M Cuomo,98,declaration,Establishing a new State Council on Graduate Medical Education,1987-05-13,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/21_-_new_york_regulations_section_498_executive_order_n.pdf
NY-MARIOMCUOMO-EO-100,NY,Mario M Cuomo,100,declaration,Naming the Watertown State Office Building the Dulles State Office Building,1987-08-31,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/22_-_new_york_regulations_section_4100_executive_order_.pdf
NY-MARIOMCUOMO-EO-111,NY,Mario M Cuomo,111,declaration,Directing the Attorney General to inquire into matters of bias-related crimes,1988-08-11,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/23_-_new_york_regulations_section_4111_executive_order_.pdf
NY-MARIOMCUOMO-EO-114,NY,Mario M Cuomo,114,declaration,Naming the Poughkeepsie State Office Building the Eleanor Roosevelt State Office Building,1988-12-09,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/24_-_new_york_regulations_section_4114_executive_order_.pdf
NY-MARIOMCUOMO-EO-125,NY,Mario M Cuomo,125,declaration,Establishing a council of contracting agencies,1989-05-22,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/25_-_new_york_regulations_section_4125_executive_order_.pdf
NY-MARIOMCUOMO-EO-131,NY,Mario M Cuomo,131,declaration,Establishing administrative adjudication plans,1989-12-04,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/26_-_new_york_regulations_section_4131_executive_order_.pdf
NY-MARIOMCUOMO-EO-147,NY,Mario M Cuomo,147,declaration,Establishing an Office of Indian Relations,1991-07-31,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/27_-_new_york_regulations_section_4147_executive_order_.pdf
NY-MARIOMCUOMO-EO-150,NY,Mario M Cuomo,150,declaration,New land use and development by State agencies within the Adirondack Park,1991-10-09,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/28_-_new_york_regulations_section_4150_executive_order_.pdf
NY-MARIOMCUOMO-EO-158,NY,Mario M Cuomo,158,declaration,Naming the New Scotland Avenue Laboratory Building the David Axelrod Institute for Public Health,1992-06-23,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/29_-_new_york_regulations_section_4158_executive_order_.pdf
NY-MARIOMCUOMO-EO-169,NY,Mario M Cuomo,169,declaration,Directing State Agencies to Act Consistently with the Upper Delaware River Management Plan,1993-03-22,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/30_-_new_york_regulations_section_4169_executive_order_.pdf
NY-MARIOMCUOMO-EO-170.1,NY,Mario M Cuomo,170.1,extension,Establishing Uniform Guidelines for Determining the Responsibility of Bidders,1993-06-23,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/section_4170_executive_order_no_170_establishing_uniform_guidelines_for_determining_the_responsibili.pdf
NY-MARIOMCUOMO-EO-179,NY,Mario M Cuomo,179,declaration,Establishing the New York State Commission on National and Community Service,1993-12-30,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/31_-_new_york_regulations_section_4179_executive_order_.pdf
NY-NELSONAROCKEFELLER-EO-42,NY,Nelson A Rockefeller,42,declaration,Relating to procedures for submission and settlement of certain grievances of State employees,1970-10-14,,False,selected_prior,pdf,https://www.governor.ny.gov/past-executive-orders,https://www.governor.ny.gov/sites/default/files/2022-02/01_-_new_york_regulations_section_142_executive_order_no._42.pdf
