source_order_id,target_order_id,relationship_type,relationship_text,relationship_source,confidence
NJ-MCGREEVEY-EO-92,NJ-MCGREEVEY-EO-59,continues,Continues Executive Order No. 59,description,medium
NJ-MCGREEVEY-EO-133,NJ-MCGREEVEY-EO-131,amends,amend Executive Order No. 131,document_text,medium
NJ-DIFRANCESCO-EO-125,NJ-DIFRANCESCO-EO-124,terminates,"Terminated 
          by EO #125",document_text,medium
NJ-WHITMAN-EO-2,NJ-WHITMAN-EO-1,terminates,"Rescinds 
              Executive Orders #1",document_text,medium
NJ-WHITMAN-EO-5,NJ-WHITMAN-EO-4,terminates,rescinds Executive Order No. 4,description,medium
NJ-WHITMAN-EO-9,NJ-WHITMAN-EO-2,terminates,rescinds EO 2,description,medium
NJ-WHITMAN-EO-11,NJ-WHITMAN-EO-99,supersedes,supersedes Executive Order No.99,description,medium
NJ-WHITMAN-EO-13,NJ-WHITMAN-EO-12,terminates,Rescinds EO No. 12,description,medium
NJ-WHITMAN-EO-18,NJ-WHITMAN-EO-30,continues,Continues Executive Order #30,description,medium
NJ-WHITMAN-EO-19,NJ-WHITMAN-EO-51,continues,"Continues Executive orders #51, 110, 173 and 217",description,medium
