declaration_id,state,governor,eo_number,action_kind,action_type,event_description,date_signed,end_date,weather_related,source_scope,document_format,detail_url,archive_record_url
AR-EO-24-15,AR,Sarah Huckabee Sanders,EO 24-15,executive_order,administrative,"EO 24-15: EXECUTIVE ORDER TO PROVIDE FUNDING, AS AUTHORIZED BY ARK. CODE ANN. §§ 12-75-101, et seq., AND THE EMERGENCY MANAGEMENT ASSISTANCE COMPACT (EMAC)",2024-10-18,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/eo-24-15-executive-order-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7%c2%a7-12-75-101-et-seq-and-the-emergency-management-assistance-compact-emac/,https://governor.arkansas.gov/executive_orders/eo-24-15-executive-order-to-provide-funding-as-authorized-by-ark-code-ann-%c2%a7%c2%a7-12-75-101-et-seq-and-the-emergency-management-assistance-compact-emac/
AR-EO-24-14,AR,Sarah Huckabee Sanders,EO 24-14,executive_order,administrative,"E.O. 24-14: EXECUTIVE ORDER TO PROVIDE FUNDING, AS AUTHORIZED BY ARK. CODE ANN. § 12-75-114, FOR SEVERE STORMS AND FLOODING ON JANUARY 22, 2024",2024-10-15,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/sanders-amends-dr-24-02-to-provide-funding-for-severe-storms-and-flooding-on-january-22-2024/,https://governor.arkansas.gov/executive_orders/sanders-amends-dr-24-02-to-provide-funding-for-severe-storms-and-flooding-on-january-22-2024/
AR-POST-3783,AR,Sarah Huckabee Sanders,POST-3783,executive_order,administrative,AN EXECUTIVE ORDER TO PROVIDE FUNDING FROM THE HAZARD MITIGATION DISASTER FUND,2024-08-22,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/sanders-signs-an-executive-order-to-provide-hazard-mitigation-funding-for-fiscal-year-2025/,https://governor.arkansas.gov/executive_orders/sanders-signs-an-executive-order-to-provide-hazard-mitigation-funding-for-fiscal-year-2025/
AR-EO-24-11,AR,Sarah Huckabee Sanders,EO 24-11,emergency_declaration,amendment,"E.O. 24-11: EXECUTIVE ORDER TO AMEND E.O. 24-09 AND PROVIDE ADDITIONAL RELIEF IN REGARD TO TAX FILING AND PAYMENT DEADLINES IN RESPONSE TO SEVERE STORMS ON OR ABOUT MAY 24, 2024.",2024-07-15,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/sanders-signs-an-executive-order-to-provide-additional-relief-in-regards-to-tax-filing-and-payment-deadlines-in-response-to-the-may-24th-storms/,https://governor.arkansas.gov/executive_orders/sanders-signs-an-executive-order-to-provide-additional-relief-in-regards-to-tax-filing-and-payment-deadlines-in-response-to-the-may-24th-storms/
AR-EO-24-10,AR,Sarah Huckabee Sanders,EO 24-10,executive_order,administrative,EO 24-10: TO ESTABLISH “THE ARKANSAS 250 COMMISSION” IN PREPARATION FOR AMERICA’S SEMIQUINCENTENNIAL,2024-07-01,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/sanders-establishes-the-arkansas-250-commission-in-preparation-for-americas-semiquincentennial/,https://governor.arkansas.gov/executive_orders/sanders-establishes-the-arkansas-250-commission-in-preparation-for-americas-semiquincentennial/
AR-EO-24-09,AR,Sarah Huckabee Sanders,EO 24-09,executive_order,administrative,E.O. 24-09: EXECUTIVE ORDER TO PROVIDE RELIEF PURSUANT TO THE EMERGENCY DECLARED IN EXECUTIVE ORDER 24-07,2024-05-30,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/sanders-signs-an-executive-order-to-provide-relief-pursuant-to-the-emergency-declared-in-executive-order-24-07/,https://governor.arkansas.gov/executive_orders/sanders-signs-an-executive-order-to-provide-relief-pursuant-to-the-emergency-declared-in-executive-order-24-07/
AR-POST-3403,AR,Sarah Huckabee Sanders,POST-3403,executive_order,administrative,EXECUTIVE ORDER AUTHORIZING EMERGENCY PAID LEAVE FOR CERTAIN STATE EMPLOYEES WHOSE PRINCIPAL RESIDENCES ARE OR WERE ADVERSELY IMPACTED BY THE SEVERE WEATHER EMERGENCY DECLARED IN EXECUTIVE ORDER 24-07.,2024-05-28,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/executive-order-authorizing-emergency-paid-leave-for-certain-state-employees-whose-principal-residences-are-or-were-adversely-impacted-by-the-severe-weather-emergency-declared-in-executive-order-24-07/,https://governor.arkansas.gov/executive_orders/executive-order-authorizing-emergency-paid-leave-for-certain-state-employees-whose-principal-residences-are-or-were-adversely-impacted-by-the-severe-weather-emergency-declared-in-executive-order-24-07/
AR-EO-24-07,AR,Sarah Huckabee Sanders,EO 24-07,emergency_declaration,declaration,"EO 24-07:​ EXECUTIVE ORDER TO DECLARE AN EMERGENCY AND AUTHORIZE FUNDS FOR SEVERE STORMS, TORNADOES, AND FLOODING ON OR ABOUT MAY 24, 2024, AND CONTINUING",2024-05-26,,true,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/eo-24-07-executive-order-to-declare-an-emergency-and-authorize-funds-for-severe-storms-tornadoes-and-flooding-on-or-about-may-24-2024-and-continuing/,https://governor.arkansas.gov/executive_orders/eo-24-07-executive-order-to-declare-an-emergency-and-authorize-funds-for-severe-storms-tornadoes-and-flooding-on-or-about-may-24-2024-and-continuing/
AR-EO-24-06,AR,Sarah Huckabee Sanders,EO 24-06,executive_order,administrative,"E.O. 24-06: EXECUTIVE ORDER TO PROTECT ARKANSAS STUDENTS, WOMEN, AND GIRLS",2024-05-02,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/e-o-24-06-executive-order-to-protect-arkansas-students-women-and-girls/,https://governor.arkansas.gov/executive_orders/e-o-24-06-executive-order-to-protect-arkansas-students-women-and-girls/
AR-EO-24-05,AR,Sarah Huckabee Sanders,EO 24-05,emergency_declaration,amendment,E.O. 24-05: EXECUTIVE ORDER TO AMEND E.O. 24-02 (RENEWING WAIVER FOR OVERSIZED VEHICLES TRANSPORTING FEMA HOUSING UNITS IN RESPONSE TO EMERGENCY),2024-04-22,,false,arkansas_governor_2023_present,html,https://governor.arkansas.gov/executive_orders/e-o-24-05-executive-order-to-amend-e-o-24-02-renewing-waiver-for-oversized-vehicles-transporting-fema-housing-units-in-response-to-emergency/,https://governor.arkansas.gov/executive_orders/e-o-24-05-executive-order-to-amend-e-o-24-02-renewing-waiver-for-oversized-vehicles-transporting-fema-housing-units-in-response-to-emergency/
