declaration_id,governor,eo_number,event_description,date_signed,archive_record_url
ID-PROC-4C4CE43D1ED7121F,Brad Little,,Order Declaring Drought Emergency - Lincoln County,2020-05-26,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2020/20200526-Drought-Order-2020-Lincoln-County.pdf
ID-PROC-78499BCAA2AC677C,Brad Little,,Order Declaring Drought Emergency - Blaine County,2020-06-05,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2020/20200605-Drought-Order-2020-Blaine-County.pdf
ID-PROC-3F1FA341DF618D7D,Brad Little,,Order Declaring Drought Emergency - Elmore County,2020-09-04,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2020/20200904-Drought-Order-2020-Elmore-County.pdf
ID-PROC-4CA0D16B1A4D9A13,Brad Little,,Order Declaring Drought Emergency - Camas County,2020-09-29,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2020/20200929-Drought-Order-2020-Camas-County.pdf
ID-PROC-1C412389492FC956,Brad Little,,Order Declaring Drought Emergency - Butte and Custer Counties,2021-04-21,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2021/20210421-Drought-Order-2021-Butte-Custer.pdf
ID-PROC-01067CB43EFD02EE,Brad Little,,Order Declaring Drought Emergency - Camas County,2021-05-19,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2021/20210519-Drought-Order-2021-Camas-County.pdf
ID-PROC-5AA8454778138006,Brad Little,,Order Declaring Drought Emergency - Fremont County,2021-05-21,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2021/20210521-Drought-Order-2021-Fremont-County.pdf
ID-PROC-AAD068021F72B2DF,Brad Little,,Order Declaring Drought Emergency - Clark County,2021-05-25,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2021/20210525-Drought-Order-2021-Clark-County.pdf
ID-PROC-13FC16E12B4134FA,Brad Little,,Order Declaring Drought Emergency - Jefferson County,2021-06-09,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2021/20210609-Drought-Order-2021-Jefferson-County.pdf
ID-PROC-5147C971B01609B4,,,"Order Declaring Drought Emergency - Blaine, Lincoln, and Gooding Counties",2021-06-09,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2021/20210609-Drought-Order-2021-Blaine-Lincoln-Gooding-Counties.pdf
ID-PROC-E67C151BBE4B6214,Brad Little,,Order Declaring Drought Emergency - Madison County,2021-06-14,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2021/20210614-Drought-Order-2021-Madison-County.pdf
ID-PROC-D923F4398DE7276B,Brad Little,,Order Declaring Drought Emergency - Valley County,2021-06-21,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2021/20210621-Drought-Order-2021-Valley-County.pdf
ID-PROC-190EADFC89C090AF,Brad Little,,Order Declaring Drought Emergency - Lemhi County,2021-07-01,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2021/20210701-Drought-Order-2021-Lemhi-County.pdf
ID-PROC-AAD06B49407F641E,Brad Little,,Order Declaring Drought Emergency - Elmore County,2021-07-01,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2021/20210701-Drought-Order-2021-Elmore-County.pdf
ID-PROC-1871A1AFC9F411C1,Brad Little,,Order Declaring Drought Emergency - Cassia and Twin Falls Counties,2021-07-20,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2021/Cassia-and-Twin-Falls-County-Drought_Final-Signed.pdf
ID-PROC-49B93111C9CC2A38,Brad Little,,Order Declaring Drought Emergency - Bonneville County,2021-07-20,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2021/Bonneville-County-Drought_Final-Signed.pdf
ID-PROC-A131D2DF73B29BA2,Brad Little,,Order Declaring Drought Emergency - Bingham County,2021-07-29,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2021/Bingham-County-Drought-Order-Signed_FINAL.pdf
ID-PROC-C87552DFEEE3AC6C,,,Order Declaring Drought Emergency - Adams County,2021-08-04,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2021/AdamsCounty_DroughtOrder2021_Signed.pdf
ID-PROC-82B612C78294056E,,,Order Declaring Drought Emergency - Counties South of the Salmon River,2022-04-29,https://idwr.idaho.gov/wp-content/uploads/sites/2/legal/orders/2022/DroughtDeclaration_Signed_20220429.pdf
