declaration_id,state,governor,eo_number,action_type,event_description,date_signed,end_date,weather_related,document_format,archive_record_url
MA-EO-50,MA,John Volpe,50,administrative,Executive Order (new series) No. 50,1966-05-04,,False,html,https://archives.lib.state.ma.us/entities/journalfile/004e9832-8768-4468-8440-1e00ec75b789
MA-EO-49,MA,John Volpe,49,administrative,Executive Order (new series) No. 49,1966-01-31,,False,html,https://archives.lib.state.ma.us/entities/journalfile/cc48153b-2c6a-4c63-93bc-f2aacfb4c3df
MA-EO-48,MA,John Volpe,48,administrative,Executive Order (new series) No. 48,1965-12-09,,False,html,https://archives.lib.state.ma.us/entities/journalfile/a73f1fc6-cc9c-426b-985c-a3a9e69b0b2a
MA-EO-47,MA,John Volpe,47,administrative,Executive Order (new series) No. 47,1965-10-05,,False,html,https://archives.lib.state.ma.us/entities/journalfile/75cf2d84-929e-4378-b149-93c6acd887bf
MA-EO-46,MA,Endicott Peabody,46,administrative,Executive Order (new series) No. 46,1964-12-15,,False,html,https://archives.lib.state.ma.us/entities/journalfile/397d3b87-81e3-4805-b6d4-6cd7f3a78c4f
MA-EO-45,MA,Endicott Peabody,45,administrative,Executive Order (new series) No. 45,1963-11-27,,False,html,https://archives.lib.state.ma.us/entities/journalfile/659d7b9c-0a43-4f0e-9c06-43fabed76973
MA-EO-42A,MA,John Volpe,42A,administrative,Executive Order (new series) No. 42A,1962-07-11,,False,html,https://archives.lib.state.ma.us/entities/journalfile/103bbddb-8972-4abb-ad84-2d76478b44c0
MA-EO-44,MA,John Volpe,44,administrative,Executive Order (new series) No. 44,1962-04-27,,False,html,https://archives.lib.state.ma.us/entities/journalfile/addfcdb9-e401-4b52-9728-354a38070caf
MA-EO-43,MA,John Volpe,43,administrative,Executive Order (new series) No. 43,1962-03-31,,False,html,https://archives.lib.state.ma.us/entities/journalfile/8070d80b-d32b-4e09-bf31-251ff55052c0
MA-EO-42,MA,John Volpe,42,administrative,Executive Order (new series) No. 42,1961-09-15,,False,html,https://archives.lib.state.ma.us/entities/journalfile/593146f6-c0de-417c-888a-94ded963b1b0
MA-EO-41,MA,John Volpe,41,administrative,Executive Order (new series) No. 41,1961-08-30,2008-03-10,False,html,https://archives.lib.state.ma.us/entities/journalfile/da74d268-469b-450b-ba48-ca349e9d5ead
MA-EO-40,MA,John Volpe,40,administrative,Executive Order (new series) No. 40,1961-07-27,,False,html,https://archives.lib.state.ma.us/entities/journalfile/247f1cfa-14d2-413f-8a2e-7f8c80abd1d3
MA-EO-39,MA,John Volpe,39,administrative,Executive Order (new series) No. 39,1961-05-01,,False,html,https://archives.lib.state.ma.us/entities/journalfile/cadfc50d-f685-4895-91bd-2649120333e1
MA-EO-38,MA,John Volpe,38,administrative,Executive Order (new series) No. 38,1961-03-20,,False,html,https://archives.lib.state.ma.us/entities/journalfile/f900233c-1bfa-404a-8286-9fbad313014c
MA-EO-37,MA,Foster Furcolo,37,administrative,Executive Order (new series) No. 37,1960-12-08,,False,html,https://archives.lib.state.ma.us/entities/journalfile/b4b03a9a-cea8-4773-8237-3276d23e8cb1
MA-EO-36,MA,Foster Furcolo,36,administrative,Executive Order (new series) No. 36,1960-12-07,,False,html,https://archives.lib.state.ma.us/entities/journalfile/3b20ab6f-b77e-45d7-8cb6-00de36aeabda
MA-EO-35,MA,Foster Furcolo,35,administrative,Executive Order (new series) No. 35,1960-01-05,,False,html,https://archives.lib.state.ma.us/entities/journalfile/f0248cb9-9c2e-4060-a790-221973a6bfd2
MA-EO-34,MA,Foster Furcolo,34,administrative,Executive Order (new series) No. 34,1958-06-18,,False,html,https://archives.lib.state.ma.us/entities/journalfile/e3686b6a-388d-4687-9dcb-1870616465da
MA-EO-33,MA,Foster Furcolo,33,administrative,Executive Order (new series) No. 33,1957-07-26,,False,html,https://archives.lib.state.ma.us/entities/journalfile/2df0af04-39ea-4337-bdb0-ea869650fbd0
MA-EO-32,MA,Foster Furcolo,32,administrative,Executive Order (new series) No. 32,1957-05-10,,False,html,https://archives.lib.state.ma.us/entities/journalfile/27bf3019-3a51-4b79-8075-c1f10c1ac88e
MA-EO-31,MA,Christian Herter,31,administrative,Executive Order (new series) No. 31,1956-02-21,,False,html,https://archives.lib.state.ma.us/entities/journalfile/5855125d-9960-4ccc-a4e6-afa968c30660
MA-EO-30,MA,Christian Herter,30,administrative,Executive Order (new series) No. 30,1955-08-23,,False,html,https://archives.lib.state.ma.us/entities/journalfile/4298e8b9-06f5-4807-9490-44a8df8d72b3
MA-EO-29,MA,Christian Herter,29,administrative,Executive Order (new series) No. 29,1955-08-19,,False,html,https://archives.lib.state.ma.us/entities/journalfile/447cc224-e78d-49ea-aeff-40acfe847a72
MA-EO-28,MA,Christian Herter,28,administrative,Executive Order (new series) No. 28,1955-06-23,,False,html,https://archives.lib.state.ma.us/entities/journalfile/b07ccd4f-437a-4c20-a42c-bc798e4ca531
MA-EO-27,MA,Christian Herter,27,administrative,Executive Order (new series) No. 27,1955-06-23,,False,html,https://archives.lib.state.ma.us/entities/journalfile/0f336063-22c3-4d1e-8076-e54fd67b69f7
MA-EO-26,MA,Christian Herter,26,administrative,Executive Order (new series) No. 26,1955-01-07,,False,html,https://archives.lib.state.ma.us/entities/journalfile/e0d35530-0780-410c-81ca-1041fa75fff5
MA-EO-25,MA,Christian Herter,25,administrative,Executive Order (new series) No. 25,1955-01-03,,False,html,https://archives.lib.state.ma.us/entities/journalfile/c25028ba-0db7-421a-9e88-d5e86fdfd7b1
MA-EO-24,MA,Christian Herter,24,administrative,Executive Order (new series) No. 24,1954-11-09,,False,html,https://archives.lib.state.ma.us/entities/journalfile/9be6b89d-c62d-40f7-a982-dbc3e10061d7
MA-EO-23,MA,Christian Herter,23,administrative,Executive Order (new series) No. 23,1954-09-03,,False,html,https://archives.lib.state.ma.us/entities/journalfile/5f30bbd3-5e43-4df0-b422-73fd3c6203c0
MA-EO-22,MA,Christian Herter,22,administrative,Executive Order (new series) No. 22,1954-09-02,,False,html,https://archives.lib.state.ma.us/entities/journalfile/84b65642-1347-4dda-8418-f1713bc7baaf
MA-EO-21,MA,Christian Herter,21,administrative,Executive Order (new series) No. 21,1953-09-01,,False,html,https://archives.lib.state.ma.us/entities/journalfile/8ce9c031-258d-47a1-ba97-fff01f693a0a
MA-EO-20,MA,Christian Herter,20,administrative,Executive Order (new series) No. 20,1953-06-26,,False,html,https://archives.lib.state.ma.us/entities/journalfile/36a58d38-fef9-4af5-92d2-7afb58bbffaa
MA-EO-19,MA,Paul Dever,19,administrative,Executive Order (new series) No. 19,1952-11-20,,False,html,https://archives.lib.state.ma.us/entities/journalfile/5ce11085-9187-481f-8cc2-3f2d4921e872
MA-EO-18,MA,Paul Dever,18,administrative,Executive Order (new series) No. 18,1952-09-23,,False,html,https://archives.lib.state.ma.us/entities/journalfile/e92fefea-4507-4946-a605-5f4e1d92a412
MA-EO-17,MA,Paul Dever,17,administrative,Executive Order (new series) No. 17,1952-09-12,,False,html,https://archives.lib.state.ma.us/entities/journalfile/afe47351-b617-4d3d-ac74-07f8530000bb
MA-EO-16,MA,Paul Dever,16,administrative,Executive Order (new series) No. 16,1952-06-20,,False,html,https://archives.lib.state.ma.us/entities/journalfile/248c759f-fd01-4dc9-8ab4-d7bf39581ca7
MA-EO-15,MA,Paul Dever,15,administrative,Executive Order (new series) No. 15,1952-02-15,,False,html,https://archives.lib.state.ma.us/entities/journalfile/107b1bdf-9d97-4e6f-a006-c9d97c38ca93
MA-EO-14,MA,Paul Dever,14,administrative,Executive Order (new series) No. 14,1951-08-28,,False,html,https://archives.lib.state.ma.us/entities/journalfile/6a4776f4-7572-4512-aec7-8c47db87faee
MA-EO-13,MA,Paul Dever,13,administrative,Executive Order (new series) No. 13,1951-06-30,,False,html,https://archives.lib.state.ma.us/entities/journalfile/ea0dee19-72ad-4ae9-9076-d405def1d03d
MA-EO-12,MA,Paul Dever,12,administrative,Executive Order (new series) No. 12,1951-06-12,,False,html,https://archives.lib.state.ma.us/entities/journalfile/543ea73e-8b74-437c-ae90-a9d18095e95e
MA-EO-11,MA,Paul Dever,11,administrative,Executive Order (new series) No. 11,1951-03-14,,False,html,https://archives.lib.state.ma.us/entities/journalfile/7c0bca20-5b70-4741-bac9-2cfccd7939ec
MA-EO-10,MA,Paul Dever,10,administrative,Executive Order (new series) No. 10,1951-01-31,,False,html,https://archives.lib.state.ma.us/entities/journalfile/9fef176d-48fe-43cf-87d9-2a9e5056efd5
MA-EO-9,MA,Paul Dever,9,administrative,Executive Order (new series) No. 9,1951-01-24,,False,html,https://archives.lib.state.ma.us/entities/journalfile/8c082585-c4e0-4198-9e33-88cfbcdcfcf2
MA-EO-8,MA,Paul Dever,8,administrative,Executive Order (new series) No. 8,1951-01-24,,False,html,https://archives.lib.state.ma.us/entities/journalfile/1d9cb576-2d58-400d-91f0-d505a4724708
MA-EO-7,MA,Paul Dever,7,administrative,Executive Order (new series) No. 7,1951-01-24,,False,html,https://archives.lib.state.ma.us/entities/journalfile/e56d2714-22f9-440c-805c-aebfa0cfb1a2
MA-EO-6,MA,Paul Dever,6,administrative,Executive Order (new series) No. 6,1951-01-24,,False,html,https://archives.lib.state.ma.us/entities/journalfile/b3136ce9-432e-47ea-9c6e-036cf697902f
MA-EO-5,MA,Paul Dever,5,administrative,Executive Order (new series) No. 5,1951-01-18,,False,html,https://archives.lib.state.ma.us/entities/journalfile/942db36d-f609-44e0-8b3b-80fe4481d9c3
MA-EO-4,MA,Paul Dever,4,administrative,Executive Order (new series) No. 4,1950-11-30,,False,html,https://archives.lib.state.ma.us/entities/journalfile/90b1c317-a68f-450d-bdac-a58ba3d5595f
MA-EO-3,MA,Paul Dever,3,administrative,Executive Order (new series) No. 3,1950-10-18,,False,html,https://archives.lib.state.ma.us/entities/journalfile/cf906b24-04b7-4fcd-b836-48ba410a55d2
MA-EO-2,MA,Paul Dever,2,administrative,Executive Order (new series) No. 2,1950-09-12,,False,html,https://archives.lib.state.ma.us/entities/journalfile/8bcbf3e3-f444-46fb-82b9-cb82e45d783c
MA-EO-1,MA,Paul Dever,1,administrative,Executive Order (new series) No. 1,1950-09-08,,False,html,https://archives.lib.state.ma.us/entities/journalfile/9974c644-0f52-4c0a-baa4-0847b59a5c17
MA-EO-1S-99,MA,Robert Bradford,99,administrative,Executive Order No. 99,1947-06-27,,False,html,https://archives.lib.state.ma.us/entities/journalfile/221a1495-9e01-4e35-bb46-58b2e63728ad
MA-EO-1S-98,MA,Robert Bradford,98,administrative,Executive Order No. 98,1947-02-25,,False,html,https://archives.lib.state.ma.us/entities/journalfile/4db51ae8-22a9-482a-b97c-a94d7f339d95
MA-EO-1S-97,MA,Maurice Tobin,97,administrative,Executive Order No. 97,1946-11-01,,False,html,https://archives.lib.state.ma.us/entities/journalfile/90d5689c-ab4b-482a-810a-eeedb7986858
MA-EO-1S-96,MA,Maurice Tobin,96,administrative,Executive Order No. 96,1946-09-26,,False,html,https://archives.lib.state.ma.us/entities/journalfile/cc80a7fb-45d4-4d56-b9fc-a63a69520e73
MA-EO-1S-95,MA,Maurice Tobin,95,administrative,Executive Order No. 95,1946-07-26,,False,html,https://archives.lib.state.ma.us/entities/journalfile/484d3af8-35de-4707-a005-8d2c3b10c052
MA-EO-1S-94,MA,Maurice Tobin,94,administrative,Executive Order No. 94,1946-07-01,,False,html,https://archives.lib.state.ma.us/entities/journalfile/2ceb8312-bd2f-4642-8998-a750f8db933a
MA-EO-1S-93,MA,Maurice Tobin,93,administrative,Executive Order No. 93,1946-07-01,,False,html,https://archives.lib.state.ma.us/entities/journalfile/b09e4d35-2f41-47ad-8ec7-9a96e2c76b83
MA-EO-1S-92,MA,Maurice Tobin,92,administrative,Executive Order No. 92,1946-04-25,,False,html,https://archives.lib.state.ma.us/entities/journalfile/201ed0db-0a59-4a6d-9cbc-12bb5d792f79
MA-EO-1S-91,MA,Maurice Tobin,91,administrative,Executive Order No. 91,1946-04-23,,False,html,https://archives.lib.state.ma.us/entities/journalfile/edb302ac-f7af-4a87-b993-7bc1ce63fb9a
MA-EO-1S-90,MA,Maurice Tobin,90,administrative,Executive Order No. 90,1946-04-21,,False,html,https://archives.lib.state.ma.us/entities/journalfile/ef931eff-2c5d-4e1e-8478-76d46983f473
MA-EO-1S-89,MA,Maurice Tobin,89,administrative,Executive Order No. 89,1946-04-20,,False,html,https://archives.lib.state.ma.us/entities/journalfile/a81ef9d9-8a25-4d14-bf32-d309126edffa
MA-EO-1S-88,MA,Maurice Tobin,88,administrative,Executive Order No. 88,1946-03-21,,False,html,https://archives.lib.state.ma.us/entities/journalfile/9faeda56-0b5b-46eb-a73d-7add3b5cb0e3
MA-EO-1S-87,MA,Maurice Tobin,87,administrative,Executive Order No. 87,1946-01-04,,False,html,https://archives.lib.state.ma.us/entities/journalfile/c7d74940-69d9-4d6f-9349-c1b40d705f92
MA-EO-1S-86,MA,Maurice Tobin,86,administrative,Executive Order No. 86,1945-12-26,,False,html,https://archives.lib.state.ma.us/entities/journalfile/3eb97c6a-3976-4d9f-a03d-c0cc4b117ccb
MA-EO-1S-85,MA,Maurice Tobin,85,administrative,Executive Order No. 85,1945-12-11,,False,html,https://archives.lib.state.ma.us/entities/journalfile/72972bdf-3b8a-487e-ab5e-cd6b2c0b1024
MA-EO-1S-84,MA,Maurice Tobin,84,administrative,Executive Order No. 84,1945-12-07,,False,html,https://archives.lib.state.ma.us/entities/journalfile/dc9a30c1-c800-42bc-8ea9-39250bedb9f1
MA-EO-1S-83,MA,Maurice Tobin,83,administrative,Executive Order No. 83,1945-12-07,,False,html,https://archives.lib.state.ma.us/entities/journalfile/991c532d-0842-4737-9151-18684c1d7585
MA-EO-1S-82,MA,Maurice Tobin,82,administrative,Executive Order No. 82,1945-11-14,,False,html,https://archives.lib.state.ma.us/entities/journalfile/1c5b86a5-ce2d-4bb6-aca4-59ada1c89378
MA-EO-1S-81,MA,Maurice Tobin,81,administrative,Executive Order No. 81,1945-11-07,,False,html,https://archives.lib.state.ma.us/entities/journalfile/c3cc1c88-7e9a-485b-a7d2-40ee156e01b4
MA-EO-1S-80,MA,Maurice Tobin,80,administrative,Executive Order No. 80,1945-10-18,,False,html,https://archives.lib.state.ma.us/entities/journalfile/5b5c8618-e19c-46bc-baa4-25b5ff73c728
MA-EO-1S-79,MA,Maurice Tobin,79,administrative,Executive Order No. 79,1945-10-14,,False,html,https://archives.lib.state.ma.us/entities/journalfile/403d0611-6acc-4a64-9fe6-78be71deb38e
MA-EO-1S-78,MA,Maurice Tobin,78,administrative,Executive Order No. 78,1945-10-03,,False,html,https://archives.lib.state.ma.us/entities/journalfile/e1c2bbd9-d391-47f6-844b-ffb0e6f810d2
MA-EO-1S-77,MA,Maurice Tobin,77,administrative,Executive Order No. 77,1945-08-20,,False,html,https://archives.lib.state.ma.us/entities/journalfile/6ae6e6d8-5c99-4685-b270-255aad50f4e4
MA-EO-1S-76,MA,Maurice Tobin,76,administrative,Executive Order No. 76,1945-07-25,,False,html,https://archives.lib.state.ma.us/entities/journalfile/0a351cec-85ad-499f-b3b0-eeb849e342e5
MA-EO-1S-75,MA,Leverett Saltonstall,75,administrative,Executive Order No. 75,1944-12-04,,False,html,https://archives.lib.state.ma.us/entities/journalfile/ba2d487a-3040-4727-8001-a79ccd4bc1b7
MA-EO-1S-74,MA,Leverett Saltonstall,74,administrative,Executive Order No. 74,1944-10-18,,False,html,https://archives.lib.state.ma.us/entities/journalfile/98d90900-f780-4bf6-afc3-c3a55ccc6c38
MA-EO-1S-73,MA,Leverett Saltonstall,73,administrative,Executive Order No. 73,1944-08-31,,False,html,https://archives.lib.state.ma.us/entities/journalfile/bb248d22-4fc5-45bb-8ff7-709c2b6132a7
MA-EO-1S-72,MA,Leverett Saltonstall,72,administrative,Executive Order No. 72,1944-06-30,,False,html,https://archives.lib.state.ma.us/entities/journalfile/4f72920c-84c1-4f68-966d-66dcba018e17
MA-EO-1S-71,MA,Leverett Saltonstall,71,administrative,Executive Order No. 71,1944-06-13,,False,html,https://archives.lib.state.ma.us/entities/journalfile/0f0b0526-9582-4e52-8b64-191deddecbb2
MA-EO-1S-70,MA,Leverett Saltonstall,70,administrative,Executive Order No. 70,1944-05-24,,False,html,https://archives.lib.state.ma.us/entities/journalfile/fa7df9f1-68c7-4e88-af64-b20a992ad498
MA-EO-1S-69,MA,Leverett Saltonstall,69,administrative,Executive Order No. 69,1944-05-19,,False,html,https://archives.lib.state.ma.us/entities/journalfile/20d8bd94-03aa-4587-b834-bc93cd47dc7c
MA-EO-1S-68,MA,Leverett Saltonstall,68,administrative,Executive Order No. 68,1944-05-01,,False,html,https://archives.lib.state.ma.us/entities/journalfile/520b980b-e077-493b-a2b2-edd734d0c3c9
MA-EO-1S-67,MA,Leverett Saltonstall,67,administrative,Executive Order No. 67,1944-02-21,,False,html,https://archives.lib.state.ma.us/entities/journalfile/5a23ab0b-7121-4def-a38e-8a2c41f68792
MA-EO-1S-66,MA,Leverett Saltonstall,66,administrative,Executive Order No. 66,1944-02-03,,False,html,https://archives.lib.state.ma.us/entities/journalfile/d7f4e084-41bc-402d-970f-2362e1de1c8c
MA-EO-1S-65,MA,Leverett Saltonstall,65,administrative,Executive Order No. 65,1943-12-31,,False,html,https://archives.lib.state.ma.us/entities/journalfile/69ca81db-5590-4793-98df-34f6c6320fb7
MA-EO-1S-64,MA,Leverett Saltonstall,64,administrative,Executive Order No. 64,1943-11-08,,False,html,https://archives.lib.state.ma.us/entities/journalfile/f64ba163-70e7-4a37-a9a9-597d873d78ea
MA-EO-1S-63,MA,Leverett Saltonstall,63,administrative,Executive Order No. 63,1943-10-29,,False,html,https://archives.lib.state.ma.us/entities/journalfile/b77646ee-65bb-4129-9f2d-e3fbdb582037
MA-EO-1S-62,MA,Leverett Saltonstall,62,administrative,Executive Order No. 62,1943-10-21,,False,html,https://archives.lib.state.ma.us/entities/journalfile/0a081d67-3948-46c4-bcee-5cc2caaa06cf
MA-EO-1S-61,MA,Leverett Saltonstall,61,administrative,Executive Order No. 61,1943-09-15,,False,html,https://archives.lib.state.ma.us/entities/journalfile/80cd22b3-7cd2-4934-a2b5-2911afcb30f6
MA-EO-1S-60,MA,Leverett Saltonstall,60,administrative,Executive Order No. 60,1943-09-07,,False,html,https://archives.lib.state.ma.us/entities/journalfile/b245320b-f95f-483b-920e-dd6a3d6ce7fb
MA-EO-1S-59,MA,Leverett Saltonstall,59,administrative,Executive Order No. 59,1943-08-24,,False,html,https://archives.lib.state.ma.us/entities/journalfile/f494c79d-d294-4f33-8edf-dbfc632fa547
MA-EO-1S-58,MA,Leverett Saltonstall,58,administrative,Executive Order No. 58,1943-07-12,,False,html,https://archives.lib.state.ma.us/entities/journalfile/e4fe7a9a-8f61-493e-b0f7-e3a8b51330c1
MA-EO-1S-57,MA,Leverett Saltonstall,57,administrative,Executive Order No. 57,1943-06-30,,False,html,https://archives.lib.state.ma.us/entities/journalfile/7e50a523-63a3-4172-9867-183dd06e7f10
MA-EO-1S-56,MA,Leverett Saltonstall,56,administrative,Executive Order No. 56,1943-06-18,,False,html,https://archives.lib.state.ma.us/entities/journalfile/0ca810fc-38f8-4dfb-8e56-4a595c7067d3
MA-EO-1S-55,MA,Leverett Saltonstall,55,administrative,Executive Order No. 55,1943-06-07,,False,html,https://archives.lib.state.ma.us/entities/journalfile/e37926b9-0747-49e4-b9fe-34982410c350
MA-EO-1S-54,MA,Leverett Saltonstall,54,administrative,Executive Order No. 54,1943-06-01,,False,html,https://archives.lib.state.ma.us/entities/journalfile/6836c911-b929-4f55-b543-4a1cefa00e3d
MA-EO-1S-53,MA,Leverett Saltonstall,53,administrative,Executive Order No. 53,1943-03-08,,False,html,https://archives.lib.state.ma.us/entities/journalfile/8075448f-73ac-4493-b504-c5e580b93b63
MA-EO-1S-52,MA,Leverett Saltonstall,52,administrative,Executive Order No. 52,1943-02-12,,False,html,https://archives.lib.state.ma.us/entities/journalfile/612e2b5e-9353-495a-ae70-daeb44a47c29
MA-EO-1S-51,MA,Leverett Saltonstall,51,administrative,Executive Order No. 51,1943-01-06,,False,html,https://archives.lib.state.ma.us/entities/journalfile/15ea1839-8a76-4ee7-8557-1116bcc7a79d
MA-EO-1S-50,MA,Leverett Saltonstall,50,administrative,Executive Order No. 50,1943-01-06,,False,html,https://archives.lib.state.ma.us/entities/journalfile/0f16d14a-b92e-416e-9128-93a11e842a1d
MA-EO-1S-49,MA,Leverett Saltonstall,49,administrative,Executive Order No. 49,1943-01-06,,False,html,https://archives.lib.state.ma.us/entities/journalfile/29c30490-2012-4f81-b806-abf76cd181cf
MA-EO-1S-48,MA,Leverett Saltonstall,48,administrative,Executive Order No. 48,1943-01-05,,False,html,https://archives.lib.state.ma.us/entities/journalfile/6b9cad47-0b20-4f88-b264-2ab3b1ac5718
MA-EO-1S-47,MA,Leverett Saltonstall,47,administrative,Executive Order No. 47,1943-01-05,,False,html,https://archives.lib.state.ma.us/entities/journalfile/21896212-e576-4ab5-9e26-ffabf7961a69
MA-EO-1S-46,MA,Leverett Saltonstall,46,administrative,Executive Order No. 46,1943-01-04,,False,html,https://archives.lib.state.ma.us/entities/journalfile/e0b12457-3170-4671-a107-61d3fa086e8d
MA-EO-1S-45,MA,Leverett Saltonstall,45,administrative,Executive Order No. 45,1942-12-21,,False,html,https://archives.lib.state.ma.us/entities/journalfile/c2d99959-e486-47b1-89f4-e6038d8e0ac7
MA-EO-1S-44,MA,Leverett Saltonstall,44,administrative,Executive Order No. 44,1942-12-16,,False,html,https://archives.lib.state.ma.us/entities/journalfile/5ede66cc-9f51-45c0-9117-eb91858723fe
MA-EO-1S-43,MA,Leverett Saltonstall,43,administrative,Executive Order No. 43,1942-12-05,,False,html,https://archives.lib.state.ma.us/entities/journalfile/963a1fc6-df3d-4fe1-beb0-0077830a287b
MA-EO-1S-42,MA,Leverett Saltonstall,42,administrative,Executive Order No. 42,1942-12-01,,False,html,https://archives.lib.state.ma.us/entities/journalfile/2b4c39f5-49a1-4f1b-82d8-ec371f047fee
MA-EO-1S-41,MA,Leverett Saltonstall,41,administrative,Executive Order No. 41,1942-12-01,,False,html,https://archives.lib.state.ma.us/entities/journalfile/6d307bb9-3537-4203-9bab-3cdba58eeee6
MA-EO-1S-40,MA,Leverett Saltonstall,40,administrative,Executive Order No. 40,1942-11-27,,False,html,https://archives.lib.state.ma.us/entities/journalfile/014416b9-8647-431f-8011-4e316dd7f603
MA-EO-1S-39,MA,Leverett Saltonstall,39,administrative,Executive Order No. 39,1942-11-23,,False,html,https://archives.lib.state.ma.us/entities/journalfile/53642c5b-a2b4-472b-b1a2-98429207a1d8
MA-EO-1S-38,MA,Leverett Saltonstall,38,administrative,Executive Order No. 38,1942-11-18,,False,html,https://archives.lib.state.ma.us/entities/journalfile/06148aa4-b045-4343-a06b-a18fbd844141
MA-EO-1S-37,MA,Leverett Saltonstall,37,administrative,Executive Order No. 37,1942-10-19,,False,html,https://archives.lib.state.ma.us/entities/journalfile/129bad85-248c-42ab-99eb-5f96318dc591
MA-EO-1S-36,MA,Leverett Saltonstall,36,administrative,Executive Order No. 36,1942-09-24,,False,html,https://archives.lib.state.ma.us/entities/journalfile/744f9981-dd12-4ce9-9881-0e3c7b6b0632
MA-EO-1S-35,MA,Leverett Saltonstall,35,administrative,Executive Order No. 35,1942-09-11,,False,html,https://archives.lib.state.ma.us/entities/journalfile/297b18ba-6155-4f22-b5bf-f81bc1735f2b
MA-EO-1S-34,MA,Leverett Saltonstall,34,administrative,Executive Order No. 34,1942-09-03,,False,html,https://archives.lib.state.ma.us/entities/journalfile/aa523c49-2dee-468b-bdbb-0e98ecb29e4b
MA-EO-1S-33,MA,Leverett Saltonstall,33,administrative,Executive Order No. 33,1942-08-27,,False,html,https://archives.lib.state.ma.us/entities/journalfile/17bb3ef3-5972-4e22-93f2-267d76595ad3
MA-EO-1S-32,MA,Leverett Saltonstall,32,administrative,Executive Order No. 32,1942-08-20,,False,html,https://archives.lib.state.ma.us/entities/journalfile/514ba67d-57b7-4562-a737-00f9e111049b
MA-EO-1S-31,MA,Leverett Saltonstall,31,administrative,Executive Order No. 31,1942-07-17,,False,html,https://archives.lib.state.ma.us/entities/journalfile/5cef13a4-8fd5-470b-8eb4-50bf51e31438
MA-EO-1S-30,MA,Leverett Saltonstall,30,administrative,Executive Order No. 30,1942-07-16,,False,html,https://archives.lib.state.ma.us/entities/journalfile/372006fb-9563-4334-9d45-082055806c4e
MA-EO-1S-29,MA,Leverett Saltonstall,29,administrative,Executive Order No. 29,1942-07-09,,False,html,https://archives.lib.state.ma.us/entities/journalfile/87f72aac-abe6-41a2-bd5f-6bada1000acf
MA-EO-1S-28,MA,Leverett Saltonstall,28,administrative,Executive Order No. 28,1942-07-09,,False,html,https://archives.lib.state.ma.us/entities/journalfile/ed05e3bc-d6a7-428d-b02b-61f1e9bf5242
MA-EO-1S-27,MA,Leverett Saltonstall,27,administrative,Executive Order No. 27,1942-07-06,,False,html,https://archives.lib.state.ma.us/entities/journalfile/750cf9a6-7be9-44b8-a1ee-01f97350e07f
MA-EO-1S-26,MA,Leverett Saltonstall,26,administrative,Executive Order No. 26,1942-07-06,,False,html,https://archives.lib.state.ma.us/entities/journalfile/63490f96-1347-4bfa-8cb9-6fd11e78842e
MA-EO-1S-22,MA,Leverett Saltonstall,22,administrative,Executive Order No. 22 (Including supplements),1942-07-06,,False,html,https://archives.lib.state.ma.us/entities/journalfile/f8ec6d69-c76d-446f-88e0-1c43208c8b14
MA-EO-1S-25,MA,Leverett Saltonstall,25,administrative,Executive Order No. 25,1942-06-29,,False,html,https://archives.lib.state.ma.us/entities/journalfile/9f855a82-cb4d-4732-8ea7-d281a6f18fe5
MA-EO-1S-24,MA,Leverett Saltonstall,24,administrative,Executive Order No. 24,1942-06-19,,False,html,https://archives.lib.state.ma.us/entities/journalfile/3bf5cdf4-e9eb-4c15-96bd-909c5670293f
MA-EO-1S-23,MA,Leverett Saltonstall,23,administrative,Executive Order No. 23,1942-06-19,,False,html,https://archives.lib.state.ma.us/entities/journalfile/6828d84b-c52e-44d0-b252-64c289cbd673
MA-EO-1S-21,MA,Leverett Saltonstall,21,administrative,Executive Order No. 21,1942-06-09,,False,html,https://archives.lib.state.ma.us/entities/journalfile/c8a18a01-fbfe-4c77-baed-0b9730ff7a94
MA-EO-1S-20,MA,Leverett Saltonstall,20,administrative,Executive Order No. 20,1942-06-09,,False,html,https://archives.lib.state.ma.us/entities/journalfile/b3144b7f-f244-49f9-96d3-35a130888f90
MA-EO-1S-19,MA,Leverett Saltonstall,19,administrative,Executive Order No. 19,1942-05-28,,False,html,https://archives.lib.state.ma.us/entities/journalfile/1e6c30cd-a529-474f-bd69-a2d32a5b23ed
MA-EO-1S-18,MA,Leverett Saltonstall,18,administrative,Executive Order No. 18,1942-05-26,,False,html,https://archives.lib.state.ma.us/entities/journalfile/4db6c36c-7202-4d12-8128-53314a2e5318
MA-EO-1S-17,MA,Leverett Saltonstall,17,administrative,Executive Order No. 17,1942-05-22,,False,html,https://archives.lib.state.ma.us/entities/journalfile/03607c6f-0640-4c85-9473-a8d89501e675
MA-EO-1S-16,MA,Leverett Saltonstall,16,administrative,Executive Order No. 16,1942-05-22,,False,html,https://archives.lib.state.ma.us/entities/journalfile/6017016b-d3cb-47a3-a1e1-3a1f97e8abbe
MA-EO-1S-15,MA,Leverett Saltonstall,15,administrative,Executive Order No. 15,1942-05-15,,False,html,https://archives.lib.state.ma.us/entities/journalfile/4e6e8cb0-6142-492a-8f15-099dc3718438
MA-EO-1S-14,MA,Leverett Saltonstall,14,administrative,Executive Order No. 14,1942-05-15,,False,html,https://archives.lib.state.ma.us/entities/journalfile/6d45c433-f6d7-426a-9ac6-540cd9f5c1e0
