declaration_id,state,governor,eo_number,action_kind,action_type,event_description,date_signed,end_date,weather_related,source_scope,document_format,detail_url,archive_record_url
TX-PROCLAMATION-2022-04-17-governor-abbott-amends-wildfire-disaster-declaration-in-april-2022-2,TX,Greg Abbott,PROCLAMATION-2022-04-17-governor-abbott-amends-wildfire-disaster-declaration-in-april-2022-2,emergency_declaration,amendment,Governor Abbott Amends Wildfire Disaster Declaration In April 2022,2022-04-17,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-amends-wildfire-disaster-declaration-in-april-2022-2,https://gov.texas.gov/news/post/governor-abbott-amends-wildfire-disaster-declaration-in-april-2022-2
TX-PROCLAMATION-2022-04-17-governor-abbott-amends-wildfire-disaster-declaration-in-april-2022-1,TX,Greg Abbott,PROCLAMATION-2022-04-17-governor-abbott-amends-wildfire-disaster-declaration-in-april-2022-1,emergency_declaration,amendment,Governor Abbott Amends Wildfire Disaster Declaration In April 2022,2022-04-17,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-amends-wildfire-disaster-declaration-in-april-2022-1,https://gov.texas.gov/news/post/governor-abbott-amends-wildfire-disaster-declaration-in-april-2022-1
TX-PROCLAMATION-2022-04-01-governor-abbott-amends-wildfire-disaster-declaration-in-april-2022,TX,Greg Abbott,PROCLAMATION-2022-04-01-governor-abbott-amends-wildfire-disaster-declaration-in-april-2022,emergency_declaration,amendment,Governor Abbott Amends Wildfire Disaster Declaration In April 2022,2022-04-01,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-amends-wildfire-disaster-declaration-in-april-2022,https://gov.texas.gov/news/post/governor-abbott-amends-wildfire-disaster-declaration-in-april-2022
TX-PROCLAMATION-2022-03-27-governor-abbott-amends-wildfire-disaster-declaration-in-march-2022-2,TX,Greg Abbott,PROCLAMATION-2022-03-27-governor-abbott-amends-wildfire-disaster-declaration-in-march-2022-2,emergency_declaration,amendment,Governor Abbott Amends Wildfire Disaster Declaration In March 2022,2022-03-27,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-amends-wildfire-disaster-declaration-in-march-2022-2,https://gov.texas.gov/news/post/governor-abbott-amends-wildfire-disaster-declaration-in-march-2022-2
TX-PROCLAMATION-2022-03-23-governor-abbott-renews-covid-19-disaster-declaration-in-march-2022,TX,Greg Abbott,PROCLAMATION-2022-03-23-governor-abbott-renews-covid-19-disaster-declaration-in-march-2022,emergency_declaration,extension,Governor Abbott Renews COVID-19 Disaster Declaration In March 2022,2022-03-23,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-march-2022,https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-march-2022
TX-PROCLAMATION-2022-03-23-governor-abbott-renews-border-security-disaster-declaration-in-march-2022,TX,Greg Abbott,PROCLAMATION-2022-03-23-governor-abbott-renews-border-security-disaster-declaration-in-march-2022,emergency_declaration,extension,Governor Abbott Renews Border Security Disaster Declaration In March 2022,2022-03-23,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-march-2022,https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-march-2022
TX-PROCLAMATION-2022-03-22-governor-abbott-issues-severe-weather-disaster-declaration-in-march-2022,TX,Greg Abbott,PROCLAMATION-2022-03-22-governor-abbott-issues-severe-weather-disaster-declaration-in-march-2022,emergency_declaration,declaration,Governor Abbott Issues Severe Weather Disaster Declaration In March 2022,2022-03-22,,true,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-issues-severe-weather-disaster-declaration-in-march-2022,https://gov.texas.gov/news/post/governor-abbott-issues-severe-weather-disaster-declaration-in-march-2022
TX-PROCLAMATION-2022-03-21-governor-abbott-amends-wildfire-disaster-declaration-in-march-2022,TX,Greg Abbott,PROCLAMATION-2022-03-21-governor-abbott-amends-wildfire-disaster-declaration-in-march-2022,emergency_declaration,amendment,Governor Abbott Amends Wildfire Disaster Declaration In March 2022,2022-03-21,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-amends-wildfire-disaster-declaration-in-march-2022,https://gov.texas.gov/news/post/governor-abbott-amends-wildfire-disaster-declaration-in-march-2022
TX-PROCLAMATION-2022-03-18-governor-abbott-issues-wildfire-disaster-declaration-in-march-2022,TX,Greg Abbott,PROCLAMATION-2022-03-18-governor-abbott-issues-wildfire-disaster-declaration-in-march-2022,emergency_declaration,declaration,Governor Abbott Issues Wildfire Disaster Declaration In March 2022,2022-03-18,,true,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-issues-wildfire-disaster-declaration-in-march-2022,https://gov.texas.gov/news/post/governor-abbott-issues-wildfire-disaster-declaration-in-march-2022
TX-PROCLAMATION-2022-02-21-governor-abbott-renews-drought-disaster-declaration-in-february-2022,TX,Greg Abbott,PROCLAMATION-2022-02-21-governor-abbott-renews-drought-disaster-declaration-in-february-2022,emergency_declaration,extension,Governor Abbott Renews Drought Disaster Declaration In February 2022,2022-02-21,,false,texas_governor_proclamation_archive_2015_present,html,https://gov.texas.gov/news/post/governor-abbott-renews-drought-disaster-declaration-in-february-2022,https://gov.texas.gov/news/post/governor-abbott-renews-drought-disaster-declaration-in-february-2022
