declaration_id,governor,eo_number,event_description,date_signed,archive_record_url
TX-PROCLAMATION-2019-09-19-governor-abbott-declares-state-of-disaster-as-severe-weather-hits-texas,Greg Abbott,PROCLAMATION-2019-09-19-governor-abbott-declares-state-of-disaster-as-severe-weather-hits-texas,Governor Abbott Declares State Of Disaster As Severe Weather Hits Texas,2019-09-19,https://gov.texas.gov/news/post/governor-abbott-declares-state-of-disaster-as-severe-weather-hits-texas
TX-PROCLAMATION-2019-08-23-governor-abbott-declares-state-of-disaster-in-south-texas-due-to-drought-conditions,Greg Abbott,PROCLAMATION-2019-08-23-governor-abbott-declares-state-of-disaster-in-south-texas-due-to-drought-conditions,Governor Abbott Declares State of Disaster In South Texas Due To Drought Conditions,2019-08-23,https://gov.texas.gov/news/post/governor-abbott-declares-state-of-disaster-in-south-texas-due-to-drought-conditions
TX-PROCLAMATION-2019-06-27-governor-abbott-declares-state-of-disaster-in-rio-grande-valley-following-severe-flooding,Greg Abbott,PROCLAMATION-2019-06-27-governor-abbott-declares-state-of-disaster-in-rio-grande-valley-following-severe-flooding,Governor Abbott Declares State of Disaster In Rio Grande Valley Following Severe Flooding,2019-06-27,https://gov.texas.gov/news/post/governor-abbott-declares-state-of-disaster-in-rio-grande-valley-following-severe-flooding
TX-PROCLAMATION-2019-04-17-governor-abbott-issues-disaster-declaration-for-9-texas-counties-in-response-to-severe-weather,Greg Abbott,PROCLAMATION-2019-04-17-governor-abbott-issues-disaster-declaration-for-9-texas-counties-in-response-to-severe-weather,Governor Abbott Issues Disaster Declaration For 9 Texas Counties In Response To Severe Weather,2019-04-17,https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-for-9-texas-counties-in-response-to-severe-weather
TX-PROCLAMATION-2018-10-19-governor-abbott-issues-disaster-declaration-for-an-additional-36-texas-counties-in-response-to-severe-weather-and-flooding,Greg Abbott,PROCLAMATION-2018-10-19-governor-abbott-issues-disaster-declaration-for-an-additional-36-texas-counties-in-response-to-severe-weather-and-flooding,Governor Abbott Issues Disaster Declaration For An Additional 36 Texas Counties In Response To Severe Weather And Flooding,2018-10-19,https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-for-an-additional-36-texas-counties-in-response-to-severe-weather-and-flooding
TX-PROCLAMATION-2018-10-16-governor-abbott-issues-disaster-declaration-for-18-texas-counties-in-response-to-severe-weather-and-flooding,Greg Abbott,PROCLAMATION-2018-10-16-governor-abbott-issues-disaster-declaration-for-18-texas-counties-in-response-to-severe-weather-and-flooding,Governor Abbott Issues Disaster Declaration For 18 Texas Counties In Response To Severe Weather And Flooding,2018-10-16,https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-for-18-texas-counties-in-response-to-severe-weather-and-flooding
TX-PROCLAMATION-2018-09-28-governor-greg-abbott-issues-disaster-declaration-in-response-to-severe-weather-and-flooding-in-north-texas,Greg Abbott,PROCLAMATION-2018-09-28-governor-greg-abbott-issues-disaster-declaration-in-response-to-severe-weather-and-flooding-in-north-texas,Governor Greg Abbott Issues Disaster Declaration In Response To Severe Weather And Flooding In North Texas,2018-09-28,https://gov.texas.gov/news/post/governor-greg-abbott-issues-disaster-declaration-in-response-to-severe-weather-and-flooding-in-north-texas
TX-PROCLAMATION-2018-09-14-governor-greg-abbott-issues-disaster-declaration-in-response-to-approaching-tropical-disturbance,Greg Abbott,PROCLAMATION-2018-09-14-governor-greg-abbott-issues-disaster-declaration-in-response-to-approaching-tropical-disturbance,Governor Greg Abbott Issues Disaster Declaration In Response To Approaching Tropical Disturbance,2018-09-14,https://gov.texas.gov/news/post/governor-greg-abbott-issues-disaster-declaration-in-response-to-approaching-tropical-disturbance
TX-PROCLAMATION-2018-06-21-governor-abbott-issues-disaster-declaration-in-response-to-severe-weather-and-flooding,Greg Abbott,PROCLAMATION-2018-06-21-governor-abbott-issues-disaster-declaration-in-response-to-severe-weather-and-flooding,Governor Abbott Issues Disaster Declaration In Response To Severe Weather And Flooding,2018-06-21,https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-in-response-to-severe-weather-and-flooding
TX-PROCLAMATION-2018-04-13-governor-abbott-issues-disaster-declaration-in-response-drought-conditions-across-texas,Greg Abbott,PROCLAMATION-2018-04-13-governor-abbott-issues-disaster-declaration-in-response-drought-conditions-across-texas,Governor Abbott Issues Disaster Declaration In Response Drought Conditions Across Texas,2018-04-13,https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-in-response-drought-conditions-across-texas
